ID,provincia,departamento,localidad,nombre_barrio,otros_nombres_barrio,tipo_de_barrio,cantidad_de_familias,anio_creo_barrio,luz,excretas,agua,energia_calefaccion,energia_cocinar,emergencias_policia,emergencias_bomberos,emergencias_ambulancia,plantacion_forestal,ribera_rio,pendiente,basural,torres_de_alta_tension,linea_de_tren,camino_de_alto_trafico,desechos_industriales,actividad_agropecuaria,relleno_sanitario,inundaciones,jardin_de_infantes,escuela_primaria,escuela_secundaria,hospital,sala_medica,comisaria,parada_transporte_publico,plaza,centro_de_deportes,alcantarillado,asfalto,alumbrado,recoleccion_de_residuos,organizaciones_externas,mayores_problemas_barrio1,cosas_que_mas_le_gustan1,poligono,IDENTIFICAR,anio
TE_003588,"BUENOS AIRES",HURLINGHAM,"WILLIAM C. MORRIS","el comienzo",,ASENTAMIENTO,26,2011,"CONEXIÓN IRREGULAR A LA RED PÚBLICA. (ENGANCHADOS A LA RED, CABLES A LOS POSTES DE LUZ DE LA CALLE, DE UNA FAMILIA A OTRA, ETC)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","CONEXIÓN IRREGULAR A LA RED PÚBLICA (HECHA POR LOS VECINOS, SIN PAGAR FACTURA / CHAPITA DE AGUA, GENERALMENTE MEDIANTE MANGUERAS)","ENERGÍA ELÉCTRICA ( CALENTADOR/ESTUFA ELÉCTRICO)","GAS EN GARRAFA",SIEMPRE,SIEMPRE,NUNCA,"A MENOS DE 50 MTS","A MENOS DE 100 MTS","DENTRO DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 50 MTS","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","MÁS DE 50 CUADRAS(+5 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","A MENOS DE 10 CUADRAS (1 KM)","NO SABE / NO RESPONDE","MÁS DE 50 CUADRAS(+5 KM)",NO,NO,NO,NO,NO,"FALTA DE ACCESO A LOS SERVICIOS",TRANQUILIDAD,"-58.667117,-34.58128 -58.666631,-34.581689 -58.66628732759078,-34.58142993775137 -58.66683020561096,-34.58103892774532 -58.667117,-34.58128","CUMPLE CON LA DEFINICIÓN ",2016
TE_003589,"BUENOS AIRES",HURLINGHAM,"WILLIAM C. MORRIS",01/05/2016,,ASENTAMIENTO,35,1974,"CONEXIÓN IRREGULAR A LA RED PÚBLICA. (ENGANCHADOS A LA RED, CABLES A LOS POSTES DE LUZ DE LA CALLE, DE UNA FAMILIA A OTRA, ETC)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","TANQUE COMUNITARIO (TANQUE DE AGUA LA QUE ESTAN CONECTADOS LOS VECINOS)","ENERGÍA ELÉCTRICA ( CALENTADOR/ESTUFA ELÉCTRICO)","GAS EN GARRAFA",NUNCA,NUNCA,NUNCA,"NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 100 MTS","NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 100 MTS","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","MÁS DE 50 CUADRAS(+5 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)",NO,SÍ,"SI, PROVISTOS POR EL ESTADO.",NO,NO,OTRO,"NO SABE / NO RESPONDE","-58.6612603,-34.5876287 -58.6612201,-34.5887571 -58.6605281,-34.5881322 -58.6612174,-34.5875867 -58.6612603,-34.5876287","CUMPLE CON LA DEFINICIÓN ",2016
TE_003590,"BUENOS AIRES","SAN MIGUEL","SAN MIGUEL (CABECERA PDO.)","Rosa mistica",,ASENTAMIENTO,60,1965,"RED PÚBLICA CON MEDIDORES DOMICILIARIOS. (CADA FAMILIA CON SU FACTURA, CON SU PROPIO MEDIDOR)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","PERFORACIÓN / POZO (CADA FAMILIA TIENE SU PROPIO POZO)","GAS EN GARRAFA","GAS EN GARRAFA",SIEMPRE,SIEMPRE,SIEMPRE,"NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 100 MTS","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO",,"DENTRO DEL BARRIO","DENTRO DEL BARRIO","DENTRO DEL BARRIO","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","DENTRO DEL BARRIO","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","A MENOS DE 10 CUADRAS (1 KM)","DENTRO DEL BARRIO","MÁS DE 50 CUADRAS(+5 KM)","SI, PROVISTOS POR EL ESTADO.",SÍ,"SI, PROVISTOS POR EL ESTADO.","SI, DE MANERA FORMAL. (EL CAMIÓN INGRESA AL BARRIO)",SÍ,"FALTA DE ACCESO A LOS SERVICIOS",TRANQUILIDAD,"-58.72203189961078,-34.52039780110006 -58.72195364151219,-34.52044172507011 -58.72212208800781,-34.52061863042833 -58.72173513248393,-34.52090341697755 -58.72178499498595,-34.52097325383413 -58.72131514358373,-34.52130892370287 -58.7209583108595,-34.52159490023709 -58.72036356900555,-34.52101610415492 -58.71979657470627,-34.52045991699769 -58.72057515462078,-34.51981680579275 -58.72119270122987,-34.52035380533391 -58.72165698451573,-34.52002118810128 -58.72203189961078,-34.52039780110006","CUMPLE CON LA DEFINICIÓN ",2016
TE_003593,"BUENOS AIRES","GENERAL RODRIGUEZ","BARRIO RUTA 24 KILÓMETRO 10","Almirante Brown",,ASENTAMIENTO,300,1990,"CONEXIÓN IRREGULAR A LA RED PÚBLICA. (ENGANCHADOS A LA RED, CABLES A LOS POSTES DE LUZ DE LA CALLE, DE UNA FAMILIA A OTRA, ETC)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","PERFORACIÓN / POZO (CADA FAMILIA TIENE SU PROPIO POZO)","ENERGÍA ELÉCTRICA ( CALENTADOR/ESTUFA ELÉCTRICO)","GAS EN GARRAFA",SIEMPRE,SIEMPRE,SIEMPRE,"NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 100 MTS","NO SE ENCUENTRA CERCA DEL BARRIO",,"A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","MÁS DE 50 CUADRAS(+5 KM)","MÁS DE 50 CUADRAS(+5 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","MÁS DE 50 CUADRAS(+5 KM)",NO,SÍ,"SI, PROVISTOS POR EL ESTADO.","SI, DE MANERA FORMAL. (EL CAMIÓN INGRESA AL BARRIO)",NO,DROGA/ALCOHOL/TABACO,TRANQUILIDAD,"-58.90658440994194,-34.62280911973802 -58.907855,-34.626329 -58.906773,-34.627241 -58.90441750449109,-34.629708666885 -58.90242989403019,-34.62379429512236 -58.90658440994194,-34.62280911973802","CUMPLE CON LA DEFINICIÓN ",2016
TE_003594,"BUENOS AIRES",MORENO,TRUJUÍ,"Haras del Trujui",,ASENTAMIENTO,1130,2004,"RED PÚBLICA CON MEDIDORES DOMICILIARIOS. (CADA FAMILIA CON SU FACTURA, CON SU PROPIO MEDIDOR)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","PERFORACIÓN / POZO (CADA FAMILIA TIENE SU PROPIO POZO)","ENERGÍA ELÉCTRICA ( CALENTADOR/ESTUFA ELÉCTRICO)","GAS EN GARRAFA",SIEMPRE,"A VECES",SIEMPRE,"NO SE ENCUENTRA CERCA DEL BARRIO","DENTRO DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 10 MTS","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO",,"ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","MÁS DE 50 CUADRAS(+5 KM)","A MENOS DE 10 CUADRAS (1 KM)","MÁS DE 50 CUADRAS(+5 KM)",,"ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","MÁS DE 50 CUADRAS(+5 KM)",NO,NO,"SI, HECHOS POR LOS VECINOS.",NO,NO,DROGA/ALCOHOL/TABACO,TRANQUILIDAD,"-58.77968547163821,-34.56584017271624 -58.78024435250616,-34.56634836389279 -58.78012579914359,-34.566439752629 -58.78083152859209,-34.56699092949689 -58.78018466917788,-34.56754252088542 -58.78133568225055,-34.56825604264786 -58.78124442829998,-34.5683868169572 -58.78157153814533,-34.56861592922607 -58.78156213949631,-34.56893938866186 -58.78192856575132,-34.56999883453567 -58.78211650239138,-34.57061939197509 -58.78154113814337,-34.57094578886888 -58.779197494304,-34.56889287459596 -58.77879238811559,-34.56913418559153 -58.77943054087011,-34.56982599782122 -58.77878112381066,-34.57016808287696 -58.77789207388566,-34.56934105428253 -58.777637,-34.569542 -58.77927156790926,-34.57097436320442 -58.77728279181117,-34.57241668231836 -58.77710678385773,-34.57240956453109 -58.77662907235425,-34.57202898476754 -58.77625411727816,-34.5722833481875 -58.77569064385818,-34.57267113145434 -58.77444352144588,-34.57184282728904 -58.77322999958304,-34.57279141548035 -58.77200141157795,-34.57370706902781 -58.77170179193098,-34.57357631492354 -58.76859069691069,-34.57063872124435 -58.76982851083649,-34.56973176287691 -58.77015590394264,-34.57001740553599 -58.77097606285518,-34.56942366792903 -58.77014281386757,-34.56866470980539 -58.77318966658594,-34.56642269327588 -58.7762651138687,-34.56411799146216 -58.77682426533612,-34.5637969642618 -58.77968547163821,-34.56584017271624","CUMPLE CON LA DEFINICIÓN ",2016
TE_003595,"BUENOS AIRES",QUILMES,EZPELETA,"La Unión de Ezpeleta",,ASENTAMIENTO,100,1995,"CONEXIÓN IRREGULAR A LA RED PÚBLICA. (ENGANCHADOS A LA RED, CABLES A LOS POSTES DE LUZ DE LA CALLE, DE UNA FAMILIA A OTRA, ETC)","DESAGÜE A CÁMARA SÉPTICA Y POZO CIEGO","CONEXIÓN IRREGULAR A LA RED PÚBLICA (HECHA POR LOS VECINOS, SIN PAGAR FACTURA / CHAPITA DE AGUA, GENERALMENTE MEDIANTE MANGUERAS)","ENERGÍA ELÉCTRICA ( CALENTADOR/ESTUFA ELÉCTRICO)","GAS EN GARRAFA","A VECES",SIEMPRE,SIEMPRE,"NO SE ENCUENTRA CERCA DEL BARRIO","DENTRO DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","DENTRO DEL BARRIO","DENTRO DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO",,"A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","MÁS DE 50 CUADRAS(+5 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","NO SABE / NO RESPONDE","SI, PROVISTOS POR EL ESTADO.",SÍ,"SI, PROVISTOS POR EL ESTADO.",NO,NO,"FALTA DE ALUMBRADO",TRANQUILIDAD,"-58.22141013979895,-34.74858772535711 -58.22102591470685,-34.74906039449238 -58.21649487670279,-34.74672054566157 -58.20832605601564,-34.74250402404488 -58.208425,-34.742371 -58.20885417710434,-34.74196034570735 -58.22141013979895,-34.74858772535711","CUMPLE CON LA DEFINICIÓN ",2016
TE_003597,NEUQUÉN,CONFLUENCIA,NEUQUÉN,"Rincon del Valle","Barrio Melipal",ASENTAMIENTO,350,2010,"CONEXIÓN IRREGULAR A LA RED PÚBLICA. (ENGANCHADOS A LA RED, CABLES A LOS POSTES DE LUZ DE LA CALLE, DE UNA FAMILIA A OTRA, ETC)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","CONEXIÓN IRREGULAR A LA RED PÚBLICA (HECHA POR LOS VECINOS, SIN PAGAR FACTURA / CHAPITA DE AGUA, GENERALMENTE MEDIANTE MANGUERAS)",,,SIEMPRE,SIEMPRE,SIEMPRE,"NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 10 MTS","A MENOS DE 50 MTS","NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 100 MTS","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 100 MTS",,"ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","MÁS DE 50 CUADRAS(+5 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)",NO,NO,"SI, PROVISTOS POR EL ESTADO.",NO,NO,OTRO,TRANQUILIDAD,"-68.10024429793268,-38.93254071742308 -68.09999859902531,-38.93282440425638 -68.09995979283166,-38.93298106455479 -68.0998241815001,-38.93303938692908 -68.09819844125555,-38.93175179890151 -68.09774756837001,-38.93155756687725 -68.09751984404423,-38.93135923892654 -68.0974583765716,-38.93113943200714 -68.09764183326546,-38.93091150634299 -68.10024429793268,-38.93254071742308","CUMPLE CON LA DEFINICIÓN ",2016
TE_003598,"BUENOS AIRES","FLORENCIO VARELA","GOBERNADOR JULIO A. COSTA",Lujan,"13 de octubre",ASENTAMIENTO,300,2013,"CONEXIÓN IRREGULAR A LA RED PÚBLICA. (ENGANCHADOS A LA RED, CABLES A LOS POSTES DE LUZ DE LA CALLE, DE UNA FAMILIA A OTRA, ETC)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","CONEXIÓN IRREGULAR A LA RED PÚBLICA (HECHA POR LOS VECINOS, SIN PAGAR FACTURA / CHAPITA DE AGUA, GENERALMENTE MEDIANTE MANGUERAS)","ENERGÍA ELÉCTRICA ( CALENTADOR/ESTUFA ELÉCTRICO)","GAS EN GARRAFA",SIEMPRE,SIEMPRE,NUNCA,"NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","DENTRO DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 100 MTS","A MENOS DE 100 MTS","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)",NO,NO,"SI, HECHOS POR LOS VECINOS.",NO,NO,"FALTA DE ACCESO A LOS SERVICIOS",TRANQUILIDAD,"-58.31953350000001,-34.8054436 -58.3173716,-34.8083903 -58.314169,-34.8065756 -58.31953350000001,-34.8054436","CUMPLE CON LA DEFINICIÓN ",2016
TE_003599,"BUENOS AIRES","FLORENCIO VARELA","LA CAPILLA","La Victoria",,ASENTAMIENTO,40,2013,"CONEXIÓN IRREGULAR A LA RED PÚBLICA. (ENGANCHADOS A LA RED, CABLES A LOS POSTES DE LUZ DE LA CALLE, DE UNA FAMILIA A OTRA, ETC)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","PERFORACIÓN / POZO (CADA FAMILIA TIENE SU PROPIO POZO)","ENERGÍA ELÉCTRICA ( CALENTADOR/ESTUFA ELÉCTRICO)","GAS EN GARRAFA","A VECES",NUNCA,SIEMPRE,"NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 100 MTS","NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 100 MTS","NO SE ENCUENTRA CERCA DEL BARRIO",,"A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","MÁS DE 50 CUADRAS(+5 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","SI, HECHOS POR LOS VECINOS.",NO,"SI, HECHOS POR LOS VECINOS.",NO,NO,"FALTA DE ACCESO A LOS SERVICIOS",TRANQUILIDAD,"-58.266899,-34.938998 -58.26856819583652,-34.93763774889513 -58.2692227299281,-34.93819720355955 -58.26754954207867,-34.93948936989544 -58.266899,-34.938998","CUMPLE CON LA DEFINICIÓN ",2016
TE_003601,"BUENOS AIRES",MORENO,TRUJUÍ,"Asentamiento de Trujui",,ASENTAMIENTO,100,1975,"CONEXIÓN IRREGULAR A LA RED PÚBLICA. (ENGANCHADOS A LA RED, CABLES A LOS POSTES DE LUZ DE LA CALLE, DE UNA FAMILIA A OTRA, ETC)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","PERFORACIÓN / POZO (CADA FAMILIA TIENE SU PROPIO POZO)","ENERGÍA ELÉCTRICA ( CALENTADOR/ESTUFA ELÉCTRICO)","GAS EN GARRAFA",SIEMPRE,SIEMPRE,SIEMPRE,"NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","DENTRO DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 100 MTS","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO",,"A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","ENTRE 11 Y 30 CUADRAS(1 Y 3 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","MÁS DE 50 CUADRAS(+5 KM)",NO,NO,"SI, HECHOS POR LOS VECINOS.",NO,NO,"FALTA DE PAVIMENTACIÓN",TRANQUILIDAD,"-58.74730985393797,-34.59474941296598 -58.74637774206509,-34.59388434619336 -58.74773078504385,-34.59285053974273 -58.74866878614312,-34.5937113577098 -58.74953716039307,-34.59306268379488 -58.7504217780668,-34.59386884491731 -58.7500035308537,-34.59418478386526 -58.74978961405079,-34.5943359103474 -58.74970913455792,-34.59439822521696 -58.74933437078667,-34.5940701989033 -58.74903874308419,-34.59382506600733 -58.74823140281887,-34.59451793361785 -58.74797860267375,-34.59469717273014 -58.74769505235083,-34.59446964673944 -58.74730985393797,-34.59474941296598","CUMPLE CON LA DEFINICIÓN ",2016
TE_003602,"BUENOS AIRES",LUJAN,"LEZICA Y TORREZURI","asentamiento de Lezica","los laureles",ASENTAMIENTO,30,2009,"RED PÚBLICA CON MEDIDORES DOMICILIARIOS. (CADA FAMILIA CON SU FACTURA, CON SU PROPIO MEDIDOR)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","CONEXIÓN IRREGULAR A LA RED PÚBLICA (HECHA POR LOS VECINOS, SIN PAGAR FACTURA / CHAPITA DE AGUA, GENERALMENTE MEDIANTE MANGUERAS)","LEÑA O CARBÓN","GAS EN GARRAFA",SIEMPRE,SIEMPRE,SIEMPRE,"NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 100 MTS","A MENOS DE 100 MTS","NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 100 MTS","NO SE ENCUENTRA CERCA DEL BARRIO","CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)",NO,SÍ,"SI, PROVISTOS POR EL ESTADO.","SI, DE MANERA FORMAL. (EL CAMIÓN INGRESA AL BARRIO)",NO,"FALTA DE PAVIMENTACIÓN","UNIÓN Y FAMILIARIDAD ENTRE VECINOS","-59.06255615177228,-34.58612942106016 -59.06198297261489,-34.58686246589269 -59.06144248361029,-34.58661030126746 -59.06119551126094,-34.58697040164697 -59.0616989224574,-34.58721059015269 -59.06084598004622,-34.58856009530572 -59.05982677044766,-34.58892141833516 -59.05938198204324,-34.58798945946124 -59.06004098547465,-34.58766571966761 -59.06148193411654,-34.5856041983195 -59.06255615177228,-34.58612942106016","CUMPLE CON LA DEFINICIÓN ",2016
TE_003603,"BUENOS AIRES",LUJAN,"LUJÁN (CABECERA PDO.)","san fermim",,"ASENTAMIENTO DE FORMA PLANIFICADA CON PARTICIPACIÓN DEL ESTADO (LOTEO SOCIAL).",65,1970,"RED PÚBLICA CON MEDIDORES DOMICILIARIOS. (CADA FAMILIA CON SU FACTURA, CON SU PROPIO MEDIDOR)","DESAGÜE SÓLO A POZO NEGRO / CIEGO U HOYO, EXCAVACIÓN A TIERRA","CONEXIÓN IRREGULAR A LA RED PÚBLICA (HECHA POR LOS VECINOS, SIN PAGAR FACTURA / CHAPITA DE AGUA, GENERALMENTE MEDIANTE MANGUERAS)","ENERGÍA ELÉCTRICA ( CALENTADOR/ESTUFA ELÉCTRICO)","GAS EN GARRAFA",SIEMPRE,SIEMPRE,SIEMPRE,"NO SABE / NO RESPONDE","DENTRO DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 10 MTS","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","A MENOS DE 100 MTS","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","NO SE ENCUENTRA CERCA DEL BARRIO","CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","MÁS DE 50 CUADRAS(+5 KM)","A MENOS DE 10 CUADRAS (1 KM)","ENTRE 31 Y 50 CUADRAS(3 Y 5 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)","A MENOS DE 10 CUADRAS (1 KM)",NO,SÍ,"SI, PROVISTOS POR EL ESTADO.","SI, DE MANERA FORMAL. (EL CAMIÓN INGRESA AL BARRIO)",SÍ,"FALTA DE ALUMBRADO",TRANQUILIDAD,"-59.11629190962556,-34.5479803832472 -59.11641878266484,-34.54771834052385 -59.11611970410836,-34.54742621236832 -59.11591005026797,-34.54712722285541 -59.11552866205333,-34.54694700622728 -59.11538434019763,-34.54650840876919 -59.1160067585386,-34.54585176013669 -59.11893295088666,-34.54739895473296 -59.11780416158878,-34.54781537538014 -59.1164619310183,-34.54827885194026 -59.11627599999999,-34.54827 -59.11629190962556,-34.5479803832472","CUMPLE CON LA DEFINICIÓN ",2016
